Date,Open,High,Low,Close,Volume
2021-07-07,1363.986484620662,1367.9058607513202,1345.3476524242224,1362.7235107421875,4797120
2021-07-08,1365.6847894641999,1372.6525690022825,1349.1363130612535,1359.3702392578125,3326813
2021-07-09,1355.2333100346107,1367.3398499422146,1350.8784472131626,1361.2430419921875,3436594
2021-07-12,1367.9059052074665,1374.3946078178155,1335.854074613799,1348.134765625,4588982
2021-07-13,1355.5815853790407,1355.5815853790407,1338.0750598435359,1345.60888671875,4456160
2021-07-14,1353.4912324038655,1378.5752823277203,1339.6427487234016,1373.4365234375,5657716
2021-07-15,1356.8882027607826,1390.8125422016935,1355.2333335958833,1376.83349609375,10021355
2021-07-16,1370.6928663714386,1371.4767628250784,1349.6588608514694,1354.7540283203125,6265593
2021-07-19,1345.3911156206077,1352.533153580218,1339.1637475912771,1342.7781982421875,5669162
2021-07-20,1339.8168557766385,1356.7136349065474,1339.5555215344766,1350.05078125,5069939
2021-07-22,1359.936562140339,1387.3286063361954,1359.936562140339,1385.0205078125,7854575
2021-07-23,1383.5835184231282,1392.2496529655537,1380.5351144285212,1385.23828125,4179719
2021-07-26,1388.4171860985402,1403.7027953972172,1388.4171860985402,1396.9527587890625,4586710
2021-07-27,1397.9108175675212,1401.6560417250942,1391.7269342802642,1395.7769775390625,5892859
2021-07-28,1397.9981074473674,1400.1755389605307,1380.927065648147,1398.43359375,4686788
2021-07-29,1393.6429713489965,1410.9753440616303,1393.6429713489965,1408.3624267578125,4660873
2021-07-30,1402.2656856372244,1413.9367380735853,1398.9124628703291,1402.701171875,6234257
2021-08-02,1417.4642058801662,1423.8223478971256,1410.278682485059,1421.0352783203125,5553389
2021-08-03,1434.4917348838053,1444.638585966481,1424.562626930286,1441.6336669921875,5513668
2021-08-04,1453.7403226615859,1463.14686912244,1427.5676602328276,1436.4515380859375,6740391
2021-08-05,1436.6692958051754,1451.0403436262031,1434.5354554748603,1440.19677734375,5420536
2021-08-06,1443.2015868253418,1446.3806580542653,1431.8789431145817,1437.2789306640625,3754855
2021-08-09,1446.6854412607183,1452.3031718189327,1433.9692629808042,1448.688720703125,5018477
2021-08-10,1452.7822488331904,1463.2339196881055,1446.7290319910098,1460.8387451171875,6846517
2021-08-11,1458.7046793150253,1466.7175832036262,1452.7820242183186,1461.099853515625,4899639
2021-08-12,1462.4933514969034,1477.6047016288974,1458.0078222969491,1471.594970703125,5659579
2021-08-13,1478.0403134331104,1500.2501118966013,1473.0758127751071,1491.279052734375,5612790
2021-08-16,1487.359618942514,1498.0290315167445,1472.0305249977998,1484.4854736328125,4564109
2021-08-17,1484.0501084300226,1523.2438721030503,1468.9387563667328,1516.9293212890625,9510390
2021-08-18,1505.9114463640587,1528.9922175200145,1504.1695013711565,1509.7872314453125,6686090
2021-08-20,1494.6758198585792,1519.8469452589354,1494.6758198585792,1509.3516845703125,6206972
2021-08-23,1511.790524868996,1526.9454677131089,1508.5243779767254,1514.4034423828125,6189051
2021-08-24,1524.2019817690077,1530.2987896960838,1491.7146627153454,1498.8131103515625,7602939
2021-08-25,1496.330844263311,1521.5019722788666,1496.330844263311,1511.616455078125,6153253
2021-08-26,1510.2664667041324,1520.718137753988,1498.072850479301,1504.779296875,5302248
2021-08-27,1502.4274600331892,1504.7790430948553,1485.1821631813789,1488.3177490234375,6698514
2021-08-30,1483.3096963013163,1496.896845466197,1472.2918733754789,1478.954833984375,6559667
2021-08-31,1480.783933076624,1493.7178535768544,1468.3289836646177,1486.27099609375,12255438
2021-09-01,1488.927423514973,1488.927423514973,1457.267595791076,1461.2740478515625,7801974
2021-09-02,1460.9258620402402,1475.6889113283519,1448.1226074122255,1471.1597900390625,6830050
2021-09-03,1477.2130299720811,1485.835573126243,1467.0661785417021,1481.219482421875,5339139
2021-09-06,1485.1386831091097,1508.5242719501346,1480.0870004095007,1507.1307373046875,4876026
2021-09-07,1506.782500124992,1511.0502868517522,1484.137213995946,1486.4453125,3520341
2021-09-08,1481.3937848238409,1481.3937848238409,1465.8033533949595,1474.7744140625,4584896
2021-09-09,1468.3726571492882,1476.2114101731731,1465.1065100560027,1473.337158203125,3331674
2021-09-13,1465.8467121859994,1481.9597033775865,1459.0530841826737,1473.598388671875,4662374
2021-09-14,1477.1255533534795,1477.1255533534795,1462.0142039470077,1468.590087890625,4945167
2021-09-15,1474.7743181658348,1493.8050477371864,1472.1178092741352,1490.6259765625,4062344
2021-09-16,1493.891966210481,1497.4194473085083,1473.2063696575788,1482.6129150390625,3246568
2021-09-17,1478.0403062981004,1496.3307284738578,1467.1095590889208,1473.0758056640625,7454864
2021-09-20,1467.5885506094764,1487.3595823241576,1461.4481524246728,1470.07080078125,5660743
2021-09-21,1480.6532560868934,1503.9517705576725,1467.2838494209095,1496.72265625,4672222
2021-09-22,1495.4598787260009,1514.5341989673232,1492.0195796575874,1495.372802734375,4553892
2021-09-23,1508.5244539217945,1519.8470970516926,1499.030831879671,1517.7132568359375,3826090
2021-09-24,1531.169602820424,1557.2987769299875,1526.335663082202,1536.2647705078125,8280446
2021-09-27,1540.5326105890063,1540.750353714178,1496.4178321652648,1499.0743408203125,5045337
2021-09-28,1489.3630166815442,1489.3630166815442,1458.878978328413,1469.417724609375,6557197
2021-09-29,1445.1613454121327,1481.8728632613904,1441.4597117113633,1473.9034423828125,7792548
2021-09-30,1483.2663028944044,1483.2663028944044,1454.6112837647613,1459.05322265625,6914031
2021-10-01,1450.2563356034423,1462.3192838563787,1446.9031126334762,1450.2999267578125,5733906
2021-10-04,1456.7013200318202,1470.2013920560314,1450.517437336317,1462.1448974609375,2947154
2021-10-05,1455.3952012552013,1483.2227330420862,1448.4274205190902,1474.3824462890625,4373310
2021-10-06,1482.4821661210055,1488.4918972098776,1454.5239721126366,1457.615966796875,4271698
2021-10-07,1469.3308067930866,1484.311493297042,1460.3162614593732,1472.814697265625,5476108
2021-10-08,1485.2258362951297,1508.0888641225727,1479.2596960117546,1501.4259033203125,4738376
2021-10-11,1464.975834271688,1506.7825168192749,1449.036994022464,1472.77099609375,8840633
2021-10-12,1460.6209130640477,1471.072583282753,1447.5563252906663,1467.7193603515625,7439300
2021-10-13,1477.1257522003684,1492.5420290685638,1463.277374662343,1488.6661376953125,7104171
2021-10-14,1527.6859172658185,1553.4666845714335,1479.0856043938277,1494.3712158203125,19655776
2021-10-18,1515.4920945995696,1566.8794702210494,1515.4920945995696,1560.913330078125,13438109
2021-10-19,1579.9440336950636,1597.798969026237,1552.3342493938349,1587.04248046875,10324260
2021-10-20,1593.3572134225717,1609.5572816820163,1562.5683548664965,1569.79736328125,5876115
2021-10-21,1579.9440255087377,1579.9440255087377,1521.4582041825172,1527.380859375,8779629
2021-10-22,1524.11481075835,1535.6986813056806,1486.7500689564513,1497.8985595703125,7369809
2021-10-25,1499.8582271507623,1506.564672832556,1469.5047506520364,1487.2291259765625,5905209
2021-10-26,1502.6062654350915,1517.1485436893581,1490.1727607226414,1497.0264892578125,5871709
2021-10-27,1501.7713769207796,1523.782638320306,1494.785823536902,1519.21337890625,5090259
2021-10-28,1510.777886307297,1515.5228408460055,1486.789677839468,1497.2021484375,5329972
2021-10-29,1492.8966047069405,1504.8467856229756,1459.5503108556832,1465.4375,5875091
2021-11-01,1474.0046817971954,1500.1017709635096,1472.6866448239043,1493.8192138671875,3636806
2021-11-02,1489.3819492239559,1499.4429230262488,1481.7812470277015,1491.93017578125,3471772
2021-11-03,1501.6835397594302,1509.1084388738689,1492.896626127134,1495.9720458984375,3530713
2021-11-04,1506.955720487767,1508.713103252184,1498.1688066656807,1501.419921875,483407
2021-11-08,1520.1360112691098,1529.8016159650406,1496.4113451972798,1526.7261962890625,5245903
2021-11-09,1524.3098926867096,1537.7099364183555,1516.621343004618,1531.1197509765625,4016134
2021-11-10,1516.6213052274068,1538.5446120128352,1513.0625622726295,1529.0548095703125,4780368
2021-11-11,1522.7282608636551,1528.703405453859,1501.6836441561402,1523.035888671875,4731349
2021-11-12,1531.559300788472,1566.575135983444,1527.2098207220727,1564.24658203125,5069009
2021-11-15,1565.916080701805,1581.6446798033896,1560.116738328288,1570.353515625,4354074
2021-11-16,1572.8576289550256,1589.508788323187,1561.4346405883132,1574.878662109375,6034233
2021-11-17,1575.0983554327267,1583.401946486974,1564.6857762457305,1570.616943359375,4732492
2021-11-18,1565.476535154988,1572.3742410091222,1545.618131495533,1563.54345703125,4326924
2021-11-22,1567.5856381094713,1568.815827663556,1538.7206437480575,1545.9698486328125,6621839
2021-11-23,1524.6175312167047,1535.2936539110958,1502.5623970170118,1526.19921875,8436160
2021-11-24,1528.9230418655106,1529.3623875671963,1483.2310888902196,1490.2606201171875,7333061
2021-11-25,1493.7755410190332,1516.7972152757627,1491.095489055288,1513.458251953125,4476260
2021-11-26,1496.0161123736239,1509.8993723813282,1479.716343711144,1486.4383544921875,4494181
2021-11-29,1485.867137758942,1504.319656915026,1466.6677523751573,1490.568115234375,3942776
2021-11-30,1497.7736116444519,1520.048419306774,1493.8194999672771,1504.8909912109375,14808963
2021-12-01,1506.9557676104166,1530.59258798338,1505.1983847910458,1506.867919921875,5193264
2021-12-02,1506.9556323902027,1538.1491746350146,1503.7483875802125,1536.172119140625,5559574
2021-12-03,1556.2503551294296,1569.914049638286,1522.3768651886874,1525.012939453125,6754012
2021-12-06,1520.1361797156055,1523.6069679725288,1486.3065595311832,1489.6456298828125,3991449
